字段1,字段2,字段3
"600392,600392",,"盛和资源,盛和资源"
000413,更多华为概念 ;节能照明 ;电子信息 ;MSCI概念 ;3D玻璃 ;智能自行车 ;石墨烯手机 ;锂电池 ;融资融券 ;深股通 ;转融券标的 ;蓝宝石 ;新能源整车 ;机器人概念 ;高端装备 ;OLED面板 ;新能源汽车 ;石墨烯 ;OLED ;燃料电池,东旭光电
"000413,000413,000413,000413,000413,000413,000413",,"东旭光电,东旭光电,东旭光电,东旭光电,东旭光电,东旭光电,东旭光电"
603800,油气开采 ;人民币贬值受益 ;页岩气 ;年报预增,道森股份
"603800,603800,603800,603800,603800,603800",,"道森股份,道森股份,道森股份,道森股份,道森股份,道森股份"
000603,更多参股民营银行 ;锌 ;涉矿 ;铅 ;白银 ;深股通 ;文化传媒 ;小金属概念,盛达矿业
"000603,000603,000603,000603,000603,000603,000603,000603,000603",,"盛达矿业,盛达矿业,盛达矿业,盛达矿业,盛达矿业,盛达矿业,盛达矿业,盛达矿业,盛达矿业"
601068,更多新股与次新股 ;中字头股票 ;沪股通 ;央企国资改革 ;一带一路 ;工业大麻,中铝国际
601068,,中铝国际
300546,更多金融科技 ;交通一卡通 ;数字中国 ;网络安全 ;无人银行 ;智慧城市 ;蚂蚁金服概念,雄帝科技
"300546,300546,300546",,"雄帝科技,雄帝科技,雄帝科技"
600812,更多焦虑症 ;诺贝尔 ;手足口病 ;结核病 ;医疗改革 ;炭疽 ;眼科医疗 ;MERS概念 ;鼠疫 ;儿童医药医疗 ;医保目录 ;乙肝治疗 ;单抗 ;工业4.0 ;地方国资改革 ;生物疫苗 ;雄安金融 ;雄安新区 ;维生素 ;年报预增,华北制药
600812,,华北制药
002311,更多生态农业 ;国家科技大会 ;融资融券 ;深股通 ;转融券标的 ;猪肉 ;饲料 ;MSCI预期 ;机构重仓,海大集团
"002311,002311,002311,002311,002311",,"海大集团,海大集团,海大集团,海大集团,海大集团"
603979,磷化工,金诚信
"603979,603979",,"金诚信,金诚信"
300144,更多电子竞技 ;虚拟现实 ;网络视频 ;音乐产业 ;文化传媒 ;深股通 ;VR平台 ;白马股 ;海南自贸区 ;手机游戏 ;网络直播 ;动漫 ;MSCI预期 ;养老金持股 ;融资融券 ;转融券标的,宋城演艺
"300144,300144,300144,300144,300144",,"宋城演艺,宋城演艺,宋城演艺,宋城演艺,宋城演艺"
002693,更多抗癌 ;多肽药 ;仿制药 ;医保目录 ;海南自贸区,双成药业
"002693,002693,002693,002693,002693",,"双成药业,双成药业,双成药业,双成药业,双成药业"
600585,更多MSCI概念 ;交通示范区 ;保障房 ;新型城镇化 ;低碳 ;安徽自贸区 ;南水北调 ;融资融券 ;沪股通 ;转融券标的 ;安徽国资改革 ;地方国资改革 ;水泥 ;年报预增 ;地震,海螺水泥
600585,,海螺水泥
600367,更多类稀土 ;稀缺资源 ;锂电池 ;锌二氧化锰 ;正极材料 ;地方国资改革 ;小金属概念 ;山东国资改革,红星发展
002825,创投 ;年报预增 ;煤化工,纳尔股份
"002825,002825,002825,002825,002825",,"纳尔股份,纳尔股份,纳尔股份,纳尔股份,纳尔股份"
002465,更多专网通信 ;电子信息 ;虚拟现实 ;遥感技术 ;融资融券 ;深股通 ;军民融合 ;转融券标的 ;阅兵 ;MSCI概念 ;人工智能 ;卫星导航 ;航空航天 ;地方国资改革 ;物联网 ;军工 ;无人机 ;网络切片 ;广东国资改革,海格通信
"002465,002465,002465,002465,002465,002465,002465,002465,002465,002465,002465,002465",,"海格通信,海格通信,海格通信,海格通信,海格通信,海格通信,海格通信,海格通信,海格通信,海格通信,海格通信,海格通信"
600969,更多配电网 ;电力改革 ;地方国资改革 ;湖南国资改革 ;一带一路 ;地下管网 ;天然气 ;节能环保,郴电国际
"600969,600969,600969,600969",,"郴电国际,郴电国际,郴电国际,郴电国际"
600359,更多新疆建设兵团 ;维稳 ;新疆振兴 ;抗旱 ;棉 ;土地流转 ;奶牛养殖 ;棉花种植 ;地方国资改革 ;乡村振兴 ;乳业 ;农垦改革 ;农业种植 ;证金持股,新农开发
"600359,600359",,"新农开发,新农开发"
601666,更多低碳 ;稀缺煤 ;动力煤 ;光伏概念 ;融资融券 ;沪股通 ;转融券标的 ;河南国资改革 ;地方国资改革 ;证金持股,平煤股份
"601666,601666,601666,601666,601666,601666,601666",,"平煤股份,平煤股份,平煤股份,平煤股份,平煤股份,平煤股份,平煤股份"
000810,更多增强现实 ;数字电视 ;王者荣耀 ;虚拟现实 ;深股通 ;独角兽概念 ;芯片设计 ;智能电视 ;VR设备 ;智能家居 ;智能音箱 ;芯片概念 ;互联网电视 ;OLED显示模组 ;百度概念 ;家用电器 ;OLED ;5G ;年报预增 ;柔性屏 ;广播电视 ;超清视频 ;科创板IPO ;文化传媒,创维数字
"000810,000810,000810,000810,000810,000810,000810,000810,000810,000810,000810",,"创维数字,创维数字,创维数字,创维数字,创维数字,创维数字,创维数字,创维数字,创维数字,创维数字,创维数字"
300337,更多海工装备 ;新材料概念 ;军工 ;3D打印 ;股权转让 ;国产航母 ;有色铝,银邦股份
"300337,300337,300337,300337",,"银邦股份,银邦股份,银邦股份,银邦股份"
300078,更多云计算 ;安防 ;大数据 ;智能物流 ;食品安全 ;电子纸 ;检测认证 ;人工智能 ;健康中国 ;电子信息 ;深股通 ;智能医疗 ;贸易战影响股 ;物联网 ;物联网感知层 ;电子标签 ;互联网医疗 ;医药安全,思创医惠
"300078,300078,300078,300078,300078,300078",,"思创医惠,思创医惠,思创医惠,思创医惠,思创医惠,思创医惠"
300323,更多芯片概念 ;深股通 ;节能照明 ;芯片制造 ;白马股 ;物联网感知层 ;传感器 ;蓝宝石 ;物联网,华灿光电
"300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323,300323",,"华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电,华灿光电"
002608,更多电力改革 ;深股通 ;白马股 ;地方国资改革 ;信托概念 ;江苏国资改革 ;科创板IPO,江苏国信
"002608,002608,002608,002608,002608",,"江苏国信,江苏国信,江苏国信,江苏国信,江苏国信"
300399,互联网保险 ;互联网+ ;互联网金融,京天利
"300399,300399,300399",,"京天利,京天利,京天利"
000032,更多移动转售 ;高铁 ;节能照明 ;电子信息 ;仪电仪表 ;无线充电 ;安防 ;智慧城市 ;央企国资改革 ;年报预增 ;柔性屏,深桑达A
"000032,000032",,"深桑达A,深桑达A"
603516,安防 ;军工 ;超清视频,淳中科技
300490,更多工业4.0 ;污水处理 ;膜材料 ;军工 ;锂电池 ;锂电设备 ;宁德时代概念 ;年报预增,华自科技
"300490,300490,300490,300490,300490,300490,300490,300490,300490,300490,300490,300490,300490",,"华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技,华自科技"
002467,更多SAAS ;云通信 ;移动转售 ;小米概念 ;移动互联网 ;电子信息 ;在线教育 ;虚拟现实 ;虚拟运营商 ;融资融券 ;转融券标的 ;物联网 ;VR平台 ;物联网传输层 ;电信业整合 ;互联网+ ;网络直播 ;年报预增 ;高送转 ;区块链,二六三
"002467,002467,002467,002467,002467,002467",,"二六三,二六三,二六三,二六三,二六三,二六三"
600366,更多低碳 ;新材料概念 ;再生金属 ;磁悬浮 ;融资融券 ;沪股通 ;转融券标的 ;特斯拉 ;小金属概念 ;苹果概念 ;稀土永磁 ;创投,宁波韵升
"600366,600366",,"宁波韵升,宁波韵升"
300662,雄安新区,科锐国际
"300662,300662",,"科锐国际,科锐国际"
002559,更多3D打印 ;工业4.0 ;工业机器人 ;机器人概念 ;边缘计算,亚威股份
"002559,002559,002559",,"亚威股份,亚威股份,亚威股份"
"600030,600030,600030,600030,600030,600030",,"中信证券,中信证券,中信证券,中信证券,中信证券,中信证券"
300678,人工智能 ;物联网 ;中科院系 ;央企国资改革,中科信息
"300678,300678",,"中科信息,中科信息"
002545,更多特高压 ;青岛自贸区 ;钢结构 ;智能电网 ;通信基站 ;钾离子电池 ;线材 ;深股通 ;3D打印 ;风电 ;黑洞概念,东方铁塔
"002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545,002545",,"东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔,东方铁塔"
300422,更多海绵城市 ;PPP概念 ;土壤修复 ;白马股 ;雄安环保 ;污水处理 ;雄安新区 ;固废处理,博世科
"300422,300422,300422,300422,300422,300422,300422,300422,300422,300422,300422,300422",,"博世科,博世科,博世科,博世科,博世科,博世科,博世科,博世科,博世科,博世科,博世科,博世科"
600410,更多电子信息 ;去IOE ;IPV6 ;参股新三板 ;国产软件 ;灾备存储 ;参股民营银行 ;国产替代 ;数据存储 ;云服务 ;移动支付 ;透明计算 ;融资融券 ;沪股通 ;转融券标的 ;军民融合 ;冷链物流 ;电子政务 ;大数据 ;芯片设计 ;芯片概念 ;物联网感知层 ;机器学习 ;人工智能 ;智慧城市 ;阿里巴巴概念 ;云计算 ;物联网 ;工业互联网 ;军工 ;网络安全 ;透明工厂 ;科创板IPO,华胜天成
"600410,600410,600410,600410",,"华胜天成,华胜天成,华胜天成,华胜天成"
603113,更多焦炭 ;煤化工 ;沪股通 ;聚丙烯 ;粗苯 ;白炭黑 ;炭黑 ;年报预增 ;甲醇 ;氢能源,金能科技
"603113,603113,603113,603113,603113,603113,603113",,"金能科技,金能科技,金能科技,金能科技,金能科技,金能科技,金能科技"
300428,新材料概念 ;雄安新区 ;汽车制造概念 ;军工,四通新材
"300428,300428,300428,300428,300428,300428,300428,300428,300428,300428,300428,300428",,"四通新材,四通新材,四通新材,四通新材,四通新材,四通新材,四通新材,四通新材,四通新材,四通新材,四通新材,四通新材"
300468,更多国产软件 ;SDR概念 ;区块链应用 ;村镇银行 ;金融科技 ;国资驰援 ;区块链,四方精创
"300468,300468,300468,300468,300468,300468",,"四方精创,四方精创,四方精创,四方精创,四方精创,四方精创"
300350,更多双十一 ;物流骨干网 ;互联网金融 ;物联网平台层 ;物联网 ;国资驰援 ;新基建 ;商誉减值 ;区块链 ;智能物流,华鹏飞
"300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350,300350",,"华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞,华鹏飞"
002106,更多石墨烯 ;WIN升级 ;联想概念 ;新材料概念 ;全息手机 ;太阳能 ;智能终端 ;融资融券 ;转融券标的 ;人民币贬值受益 ;触摸屏 ;央企国资改革 ;柔性屏,莱宝高科
002106,,莱宝高科
600016,更多史玉柱概念 ;央视财经50 ;MSCI概念 ;融资融券 ;沪股通 ;转融券标的 ;安邦系,民生银行
"600016,600016,600016,600016,600016,600016,600016,600016,600016,600016,600016,600016,600016,600016,600016",,"民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行,民生银行"
002936,新股与次新股 ;深股通,郑州银行
300166,更多养老概念 ;移动金融 ;移动转售 ;大数据反恐 ;深股通 ;工业4.0 ;数据存储 ;区块链 ;国产软件 ;大数据 ;工业互联网 ;沪伦通预期 ;数字孪生 ;边缘计算,东方国信
"300166,300166,300166,300166,300166,300166,300166,300166,300166",,"东方国信,东方国信,东方国信,东方国信,东方国信,东方国信,东方国信,东方国信,东方国信"
300236,更多智能穿戴 ;硅晶圆 ;芯片材料 ;芯片设备 ;芯片制造 ;芯片概念 ;集成电路概念 ;独角兽概念 ;科创板预期,上海新阳
"300236,300236,300236,300236,300236,300236,300236",,"上海新阳,上海新阳,上海新阳,上海新阳,上海新阳,上海新阳,上海新阳"
"002136,002136,002136,002136",,"安纳达,安纳达,安纳达,安纳达"
000927,更多环渤海 ;滨海新区 ;汽车制造概念 ;央企控股 ;新能源汽车 ;央企国资改革,一汽夏利
"000927,000927,000927,000927,000927,000927,000927,000927,000927,000927,000927,000927",,"一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利,一汽夏利"
300017,更多央视财经50 ;三网融合 ;流媒体 ;数据存储 ;电子信息 ;TMT ;宽带中国 ;融资融券 ;深股通 ;转融券标的 ;网络安全 ;人工智能 ;大数据 ;电信业整合 ;云计算 ;联通混改 ;短视频 ;独角兽概念 ;MSCI预期 ;边缘计算 ;紫光系 ;态势感知,网宿科技
"300017,300017,300017,300017",,"网宿科技,网宿科技,网宿科技,网宿科技"
603789,,星光农机
002242,更多分离膜 ;净水器 ;家用电器 ;智能家居 ;融资融券 ;深股通 ;电子商务 ;转融券标的 ;证金持股 ;机构重仓 ;养老金持股,九阳股份
"002242,002242,002242,002242",,"九阳股份,九阳股份,九阳股份,九阳股份"
002504,更多IGBT ;电子信息 ;特色小镇 ;虚拟现实 ;独角兽概念 ;创投 ;军工,弘高创意
"002504,002504",,"弘高创意,弘高创意"
600566,更多村镇银行 ;生物医药 ;融资融券 ;儿童医药医疗 ;沪股通 ;转融券标的 ;白马股 ;中医药 ;医保目录 ;MSCI预期 ;机构重仓,济川药业
"600566,600566",,"济川药业,济川药业"
600887,更多两会 ;MSCI概念 ;超级品牌 ;小额贷款 ;央视财经50 ;融资融券 ;沪股通 ;转融券标的 ;白马爆雷 ;大消费 ;二胎概念 ;乳业,伊利股份
"600887,600887,600887,600887",,"伊利股份,伊利股份,伊利股份,伊利股份"
300062,智能电网 ;新能源 ;轨道交通 ;充电桩,中能电气
"300062,300062,300062,300062,300062,300062,300062,300062,300062,300062,300062,300062",,"中能电气,中能电气,中能电气,中能电气,中能电气,中能电气,中能电气,中能电气,中能电气,中能电气,中能电气,中能电气"
600161,更多医疗改革 ;生物医药 ;融资融券 ;沪股通 ;转融券标的 ;血液制品 ;MSCI预期 ;超级真菌,天坛生物
600161,,天坛生物
002036,更多增强现实 ;苹果概念 ;3D玻璃 ;深股通 ;智能穿戴 ;VR设备 ;虚拟现实 ;集成电路概念 ;华为概念 ;无人驾驶 ;特斯拉 ;无线充电 ;消费电子 ;创投 ;OLED ;超清视频,联创电子
"002036,002036,002036,002036",,"联创电子,联创电子,联创电子,联创电子"
300477,更多智能电网 ;正极材料 ;钴 ;小金属概念 ;锂电池 ;深股通,合纵科技
"300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477,300477",,"合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技,合纵科技"
600535,更多单抗 ;央视财经50 ;炭疽 ;环渤海 ;老龄化 ;普洱茶 ;MSCI概念 ;小额贷款 ;生物疫苗 ;滨海新区 ;独家医药品种 ;融资融券 ;沪股通 ;独角兽概念 ;转融券标的 ;胰岛素 ;生物医药 ;医保目录 ;乙肝治疗 ;抗肿瘤 ;干细胞 ;中医药 ;医疗改革 ;证金持股 ;创新药,天士力
600535,,天士力
002772,--,众兴菌业
"002772,002772,002772,002772",,"众兴菌业,众兴菌业,众兴菌业,众兴菌业"
002326,更多氟化工 ;新材料概念 ;萤石 ;生物医药 ;车联网 ;儿童医药医疗 ;深股通 ;电解液 ;生物农药 ;哮喘 ;OLED ;OLED材料 ;锂电池 ;年报预增,永太科技
"002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326,002326",,"永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技,永太科技"
600369,更多参股基金 ;两江新区 ;融资融券 ;转融券标的 ;重庆国资改革 ;地方国资改革 ;期货概念,西南证券
"600369,600369",,"西南证券,西南证券"
600875,更多央企控股 ;工业4.0 ;低碳 ;分布式燃气发电 ;成渝特区 ;新能源 ;节能电机 ;碳税 ;新能源汽车 ;融资融券 ;潮汐发电 ;沪股通 ;转融券标的 ;核电 ;风电 ;MSCI概念 ;燃料电池 ;年报预增 ;一带一路 ;证金持股,东方电气
"600875,600875,600875,600875,600875,600875",,"东方电气,东方电气,东方电气,东方电气,东方电气,东方电气"
002508,更多恒大概念 ;京东概念 ;MSCI概念 ;新型城镇化 ;融资融券 ;深股通 ;转融券标的 ;白马爆雷 ;大消费 ;白马股 ;家用电器,老板电器
600528,更多一带一路 ;铁路基建 ;成都天府新区 ;西部开发 ;融资融券 ;沪股通 ;转融券标的 ;基建工程 ;轨道交通 ;高铁 ;中铁系 ;MSCI预期,中铁工业
"600528,600528,600528,600528,600528,600528",,"中铁工业,中铁工业,中铁工业,中铁工业,中铁工业,中铁工业"
002887,土壤修复 ;雄安新区 ;雄安环保 ;园林开发,绿茵生态
"002887,002887,002887,002887,002887,002887,002887,002887,002887,002887,002887,002887,002887,002887,002887",,"绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态,绿茵生态"
600602,更多云计算 ;安防 ;老八股 ;PPP概念 ;电子政务 ;国改双百行动 ;地方国资改革 ;智慧城市 ;上海国资改革 ;国产软件,云赛智联
"600602,600602,600602",,"云赛智联,云赛智联,云赛智联"
002362,更多虹膜识别 ;指纹技术 ;电子纸 ;人脑工程 ;基因测序 ;反恐 ;空气净化 ;电子书 ;互联网银行 ;电子信息 ;眼动技术 ;依法治国概念 ;触摸屏 ;PM2.5 ;人工智能 ;人机交互 ;图像识别 ;人脸识别 ;机器视觉 ;中科院系,汉王科技
"002362,002362,002362,002362",,"汉王科技,汉王科技,汉王科技,汉王科技"
603320,家用电器 ;地热能,迪贝电气
300248,更多虹膜识别 ;银联 ;指纹支付 ;数字货币 ;NFC ;指纹技术 ;众筹概念 ;交通一卡通 ;移动支付 ;职业教育 ;区块链 ;无人零售 ;人脸识别 ;蚂蚁金服概念 ;边缘计算,新开普
"300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248,300248",,"新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普,新开普"
000100,更多TMT ;太赫兹 ;参股保险 ;工业4.0 ;网络电视 ;数字电视 ;循环经济 ;参股新三板 ;三星 ;超级品牌 ;智能终端 ;融资融券 ;智能穿戴 ;深股通 ;5G ;转融券标的 ;云计算 ;智能家居 ;移动互联网 ;智能电视 ;MSCI概念 ;OLED面板 ;宁德时代概念 ;OLED ;家用电器 ;小米概念 ;腾讯概念 ;柔性屏 ;超清视频 ;紫光系 ;科创板IPO,TCL集团
"000100,000100,000100,000100,000100,000100,000100,000100,000100,000100,000100,000100,000100",,"TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团,TCL集团"
000665,更多文化传媒 ;云计算 ;纳米 ;三网融合 ;宽带中国 ;中部崛起 ;智能电视 ;蚂蚁金服概念 ;虚拟现实 ;油价下调 ;融资融券 ;广播电视 ;转融券标的 ;VR影视 ;智慧城市 ;世界杯 ;地方国资改革 ;互联网+ ;超清视频 ;湖北国资改革,湖北广电
000665,,湖北广电
002401,更多现代服务业 ;智能交通 ;智慧城市 ;阿里巴巴概念 ;临港地区 ;融资融券 ;跨境电商 ;轨道交通 ;转融券标的 ;进口博览会 ;航运概念 ;自由贸易港 ;中远系 ;央企国资改革 ;证金持股,中远海科
"002401,002401",,"中远海科,中远海科"
000612,更多天然气 ;稀缺资源 ;中原经济区 ;油气开采 ;贸易战影响股 ;有色铝,焦作万方
"000612,000612,000612,000612,000612,000612,000612,000612,000612,000612,000612",,"焦作万方,焦作万方,焦作万方,焦作万方,焦作万方,焦作万方,焦作万方,焦作万方,焦作万方,焦作万方,焦作万方"
300491,更多汽车电子 ;雄安交通 ;智能电网 ;电动汽车 ;军工 ;新能源汽车 ;充电桩 ;雄安新区,通合科技
"300491,300491,300491,300491,300491",,"通合科技,通合科技,通合科技,通合科技,通合科技"
"300202,300202,300202,300202,300202,300202,300202,300202,300202,300202,300202",,"聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份,聚龙股份"
002049,更多金融IC ;交通一卡通 ;核高基 ;蓝宝石 ;智能终端 ;国产替代 ;军工 ;节能照明 ;超级计算机 ;融资融券 ;存储芯片 ;深股通 ;5G ;换芯 ;转融券标的 ;芯片概念 ;芯片设计 ;地方国资改革 ;集成电路概念 ;国资驰援 ;移动支付 ;MSCI预期 ;紫光系,紫光国微
"002049,002049,002049,002049,002049,002049",,"紫光国微,紫光国微,紫光国微,紫光国微,紫光国微,紫光国微"
300243,新材料概念 ;PVC ;供应链金融 ;年报预增,瑞丰高材
"300243,300243,300243,300243,300243",,"瑞丰高材,瑞丰高材,瑞丰高材,瑞丰高材,瑞丰高材"
300295,更多电子商务 ;互联网金融 ;文化传媒 ;小额贷款 ;创投 ;租售同权 ;互联网+,三六五网
"300295,300295,300295",,"三六五网,三六五网,三六五网"
300745,更多新能源汽车 ;新股与次新股 ;充电桩 ;台风影响股 ;北汽新能源 ;深股通 ;燃料电池,欣锐科技
"300745,300745,300745,300745",,"欣锐科技,欣锐科技,欣锐科技,欣锐科技"
300090,更多PPP概念 ;污水处理 ;废气处理 ;一带一路 ;垃圾发电 ;生物质能 ;固废处理 ;节能环保,盛运环保
"300090,300090,300090,300090,300090,300090",,"盛运环保,盛运环保,盛运环保,盛运环保,盛运环保,盛运环保"
"300081,300081,300081,300081,300081,300081,300081,300081",,"恒信东方,恒信东方,恒信东方,恒信东方,恒信东方,恒信东方,恒信东方,恒信东方"
300747,更多光纤光缆 ;新股与次新股 ;5G ;国产替代 ;光纤 ;激光器 ;央企国资改革 ;深股通 ;高送转,锐科激光
"300747,300747",,"锐科激光,锐科激光"
300207,更多WIN升级 ;智能终端 ;新能源 ;移动电源 ;电动自行车 ;小米概念 ;苹果概念 ;钠离子电池 ;深股通 ;新能源汽车 ;大疆创新概念 ;VR设备 ;锂电制造 ;虚拟现实 ;无线充电 ;国资驰援 ;锂电池 ;石墨烯 ;消费电子 ;华为概念,欣旺达
"300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207,300207",,"欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达,欣旺达"
002444,更多机器人概念 ;页岩气 ;军工 ;引力波 ;智能家居 ;融资融券 ;雷达 ;服务机器人 ;深股通 ;大国重器标的 ;军用机器人 ;工业机器人 ;转融券标的 ;贸易战影响股 ;人工智能 ;人机交互 ;电子商务 ;无人驾驶 ;新基建,巨星科技
"002444,002444,002444",,"巨星科技,巨星科技,巨星科技"
600280,更多电子商务 ;移动购物 ;沪股通 ;商超百货 ;便利店 ;新零售,中央商场
600280,,中央商场
300626,工业4.0 ;人民币贬值受益 ;兜底增持,华瑞股份
300626,,华瑞股份
600898,黄光裕概念,国美通讯
"600898,600898,600898,600898",,"国美通讯,国美通讯,国美通讯,国美通讯"
000401,更多债转股 ;北京环球影城 ;京津冀一体化 ;南水北调 ;固废处理 ;冬奥会 ;雄安基建 ;保障房 ;融资融券 ;深股通 ;转融券标的 ;地方国资改革 ;水泥 ;北京国资改革 ;雄安新区 ;年报预增 ;MSCI预期,冀东水泥
"000401,000401,000401,000401,000401,000401,000401,000401,000401",,"冀东水泥,冀东水泥,冀东水泥,冀东水泥,冀东水泥,冀东水泥,冀东水泥,冀东水泥,冀东水泥"
603606,电缆 ;海上风电 ;风电 ;年报预增,东方电缆
"603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606,603606",,"东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆,东方电缆"
601988,更多央视财经50 ;MSCI概念 ;SDR概念 ;融资融券 ;沪股通 ;转融券标的 ;优先股概念 ;中字头股票 ;央企国资改革 ;外汇局持股 ;证金持股,中国银行
601988,,中国银行
"300369,300369",,"绿盟科技,绿盟科技"
002152,更多数字货币 ;国产替代 ;TMT ;ATM机 ;铁路基建 ;国产软件 ;新版人民币 ;金融IC ;大数据 ;融资融券 ;安防 ;人工智能 ;深股通 ;转融券标的 ;区块链储备 ;智能交通 ;轨道交通 ;国改双百行动 ;地方国资改革 ;区块链 ;人脸识别 ;MSCI预期 ;边缘计算 ;广东国资改革,广电运通
"002152,002152,002152,002152,002152,002152,002152,002152,002152,002152,002152",,"广电运通,广电运通,广电运通,广电运通,广电运通,广电运通,广电运通,广电运通,广电运通,广电运通,广电运通"
"300682,300682,300682,300682,300682,300682",,"朗新科技,朗新科技,朗新科技,朗新科技,朗新科技,朗新科技"
300077,更多换芯 ;移动金融 ;智能终端 ;SNS概念 ;国产替代 ;交通一卡通 ;NFC ;恒大概念 ;存储芯片 ;5G ;移动互联网 ;芯片概念 ;金融IC ;芯片制造 ;AI芯片 ;人工智能 ;负极材料 ;集成电路概念 ;锂电池 ;物联网 ;移动支付 ;网络安全,国民技术
"300077,300077",,"国民技术,国民技术"
"002427,002427,002427,002427,002427,002427,002427,002427,002427,002427,002427,002427",,"*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫,*ST尤夫"
300476,更多新能源汽车 ;苹果概念 ;物联网 ;显卡 ;深股通 ;富士康概念 ;贸易战影响股 ;OLED ;年报预增 ;机构重仓,胜宏科技
"300476,300476,300476",,"胜宏科技,胜宏科技,胜宏科技"
300139,更多智能电网 ;芯片制造 ;芯片概念 ;小金属概念 ;集成电路概念 ;黄金概念 ;光伏概念 ;电力物联网,晓程科技
"300139,300139,300139,300139,300139,300139,300139,300139",,"晓程科技,晓程科技,晓程科技,晓程科技,晓程科技,晓程科技,晓程科技,晓程科技"
"002184,002184,002184,002184",,"海得控制,海得控制,海得控制,海得控制"
300637,高送转 ;年报预增 ;送转填权,扬帆新材
300637,,扬帆新材
002063,,远光软件
